output/q01.rq.out , 603
output/q02.rq.out , 525
output/q03.rq.out , 992
output/q04.rq.out , 961
output/q05.rq.out , 1065
output/q06.rq.out , 681
output/q07.rq.out , 816
output/q08.rq.out , 891
output/q09.rq.out , 2563
output/q10.rq.out , 1136
output/q11.rq.out , 3353
output/q12.rq.out , 695
