output/q01.rq.out , 838
output/q02.rq.out , 616
output/q03.rq.out , 1310
output/q04.rq.out , 958
output/q05.rq.out , 1279
output/q06.rq.out , 4706
output/q07.rq.out , 2370
output/q08.rq.out , 3534
output/q09.rq.out , 2849
output/q10.rq.out , 1895
output/q11.rq.out , 3493
output/q12.rq.out , 1573
