[GLOBAL]
[main] [load-time] = 0
[thread#0]
[run#1] [num_results#07.q] = 0
[run#1] [num_results#08.q] = 0
[run#1] [num_results#11.q] = 0
[run#1] [num_results#01.q] = 0
[run#1] [num_results#02.q] = 0
[run#1] [num_results#03.q] = 0
[run#1] [num_results#04.q] = 0
[run#1] [num_results#05.q] = 0
[run#1] [num_results#06.q] = 0
[run#1] [unfolding_time#06.q] = 0
[run#1] [execution_time#08.q] = 47687
[run#1] [unfolding_time#07.q] = 0
[run#1] [unfolding_time#08.q] = 0
[run#1] [execution_time#07.q] = 60777
[run#1] [execution_time#06.q] = 5294
[run#1] [execution_time#01.q] = 5083
[run#1] [unfolding_time#01.q] = 0
[run#1] [unfolding_time#02.q] = 0
[run#1] [execution_time#05.q] = 43571
[run#1] [unfolding_time#03.q] = 0
[run#1] [execution_time#04.q] = 9811
[run#1] [execution_time#03.q] = 21020
[run#1] [unfolding_time#04.q] = 0
[run#1] [execution_time#02.q] = 2610
[run#1] [unfolding_time#05.q] = 0
[run#1] [rewriting_time#11.q] = 0
[run#1] [resultset_traversal_time#01.q] = 0
[run#1] [resultset_traversal_time#03.q] = 0
[run#1] [resultset_traversal_time#02.q] = 0
[run#1] [execution_time#11.q] = 2688
[run#1] [resultset_traversal_time#05.q] = 0
[run#1] [unfolding_time#11.q] = 0
[run#1] [resultset_traversal_time#04.q] = 0
[run#1] [resultset_traversal_time#07.q] = 0
[run#1] [resultset_traversal_time#06.q] = 0
[run#1] [resultset_traversal_time#08.q] = 0
[run#1] [rewriting_time#01.q] = 0
[run#1] [resultset_traversal_time#11.q] = 0
[run#1] [rewriting_time#02.q] = 0
[run#1] [rewriting_time#03.q] = 0
[run#1] [rewriting_time#04.q] = 0
[run#1] [rewriting_time#05.q] = 0
[run#1] [rewriting_time#06.q] = 0
[run#1] [rewriting_time#07.q] = 0
[run#1] [rewriting_time#08.q] = 0
[run#1] [mix_time#1] = 198547
[run#0] [num_results#07.q] = 0
[run#0] [num_results#08.q] = 0
[run#0] [num_results#11.q] = 0
[run#0] [num_results#01.q] = 0
[run#0] [num_results#02.q] = 0
[run#0] [num_results#03.q] = 0
[run#0] [num_results#04.q] = 0
[run#0] [num_results#05.q] = 0
[run#0] [num_results#06.q] = 0
[run#0] [unfolding_time#06.q] = 0
[run#0] [execution_time#08.q] = 50619
[run#0] [unfolding_time#07.q] = 0
[run#0] [unfolding_time#08.q] = 0
[run#0] [execution_time#07.q] = 63453
[run#0] [execution_time#06.q] = 20214
[run#0] [execution_time#01.q] = 4777
[run#0] [unfolding_time#01.q] = 0
[run#0] [unfolding_time#02.q] = 0
[run#0] [execution_time#05.q] = 91565
[run#0] [unfolding_time#03.q] = 0
[run#0] [execution_time#04.q] = 24625
[run#0] [execution_time#03.q] = 10796
[run#0] [unfolding_time#04.q] = 0
[run#0] [execution_time#02.q] = 2655
[run#0] [unfolding_time#05.q] = 0
[run#0] [rewriting_time#11.q] = 0
[run#0] [resultset_traversal_time#01.q] = 0
[run#0] [resultset_traversal_time#03.q] = 0
[run#0] [resultset_traversal_time#02.q] = 0
[run#0] [execution_time#11.q] = 2608
[run#0] [resultset_traversal_time#05.q] = 0
[run#0] [unfolding_time#11.q] = 0
[run#0] [resultset_traversal_time#04.q] = 0
[run#0] [resultset_traversal_time#07.q] = 9
[run#0] [resultset_traversal_time#06.q] = 0
[run#0] [resultset_traversal_time#08.q] = 0
[run#0] [rewriting_time#01.q] = 0
[run#0] [resultset_traversal_time#11.q] = 0
[run#0] [rewriting_time#02.q] = 0
[run#0] [rewriting_time#03.q] = 0
[run#0] [rewriting_time#04.q] = 0
[run#0] [rewriting_time#05.q] = 0
[run#0] [rewriting_time#06.q] = 0
[run#0] [rewriting_time#07.q] = 0
[run#0] [rewriting_time#08.q] = 0
[run#0] [mix_time#0] = 271327
[run#2] [num_results#07.q] = 0
[run#2] [num_results#08.q] = 0
[run#2] [num_results#11.q] = 0
[run#2] [num_results#01.q] = 0
[run#2] [num_results#02.q] = 0
[run#2] [num_results#03.q] = 0
[run#2] [num_results#04.q] = 0
[run#2] [num_results#05.q] = 0
[run#2] [num_results#06.q] = 0
[run#2] [unfolding_time#06.q] = 0
[run#2] [execution_time#08.q] = 47439
[run#2] [unfolding_time#07.q] = 0
[run#2] [unfolding_time#08.q] = 0
[run#2] [execution_time#07.q] = 63258
[run#2] [execution_time#06.q] = 18826
[run#2] [execution_time#01.q] = 6023
[run#2] [unfolding_time#01.q] = 0
[run#2] [unfolding_time#02.q] = 0
[run#2] [execution_time#05.q] = 75583
[run#2] [unfolding_time#03.q] = 0
[run#2] [execution_time#04.q] = 8673
[run#2] [execution_time#03.q] = 13168
[run#2] [unfolding_time#04.q] = 0
[run#2] [execution_time#02.q] = 2591
[run#2] [unfolding_time#05.q] = 0
[run#2] [rewriting_time#11.q] = 0
[run#2] [resultset_traversal_time#01.q] = 0
[run#2] [resultset_traversal_time#03.q] = 0
[run#2] [resultset_traversal_time#02.q] = 0
[run#2] [execution_time#11.q] = 2571
[run#2] [resultset_traversal_time#05.q] = 0
[run#2] [unfolding_time#11.q] = 0
[run#2] [resultset_traversal_time#04.q] = 0
[run#2] [resultset_traversal_time#07.q] = 0
[run#2] [resultset_traversal_time#06.q] = 0
[run#2] [resultset_traversal_time#08.q] = 0
[run#2] [rewriting_time#01.q] = 0
[run#2] [resultset_traversal_time#11.q] = 0
[run#2] [rewriting_time#02.q] = 0
[run#2] [rewriting_time#03.q] = 0
[run#2] [rewriting_time#04.q] = 0
[run#2] [rewriting_time#05.q] = 0
[run#2] [rewriting_time#06.q] = 0
[run#2] [rewriting_time#07.q] = 0
[run#2] [rewriting_time#08.q] = 0
[run#2] [mix_time#2] = 238141
