[GLOBAL]
[main] [load-time] = 1
[thread#0]
[run#1] [num_results#07.q] = 0
[run#1] [num_results#08.q] = 0
[run#1] [num_results#11.q] = 0
[run#1] [num_results#01.q] = 0
[run#1] [num_results#02.q] = 0
[run#1] [num_results#03.q] = 0
[run#1] [num_results#04.q] = 0
[run#1] [num_results#05.q] = 0
[run#1] [num_results#06.q] = 0
[run#1] [unfolding_time#06.q] = 0
[run#1] [execution_time#08.q] = 2639
[run#1] [unfolding_time#07.q] = 0
[run#1] [unfolding_time#08.q] = 0
[run#1] [execution_time#07.q] = 2844
[run#1] [execution_time#06.q] = 2573
[run#1] [execution_time#01.q] = 2662
[run#1] [unfolding_time#01.q] = 0
[run#1] [unfolding_time#02.q] = 0
[run#1] [execution_time#05.q] = 3695
[run#1] [unfolding_time#03.q] = 0
[run#1] [execution_time#04.q] = 2813
[run#1] [execution_time#03.q] = 2739
[run#1] [unfolding_time#04.q] = 0
[run#1] [execution_time#02.q] = 2608
[run#1] [unfolding_time#05.q] = 0
[run#1] [rewriting_time#11.q] = 0
[run#1] [resultset_traversal_time#01.q] = 0
[run#1] [resultset_traversal_time#03.q] = 0
[run#1] [resultset_traversal_time#02.q] = 0
[run#1] [execution_time#11.q] = 2641
[run#1] [resultset_traversal_time#05.q] = 0
[run#1] [unfolding_time#11.q] = 0
[run#1] [resultset_traversal_time#04.q] = 0
[run#1] [resultset_traversal_time#07.q] = 0
[run#1] [resultset_traversal_time#06.q] = 0
[run#1] [resultset_traversal_time#08.q] = 0
[run#1] [rewriting_time#01.q] = 0
[run#1] [resultset_traversal_time#11.q] = 0
[run#1] [rewriting_time#02.q] = 0
[run#1] [rewriting_time#03.q] = 0
[run#1] [rewriting_time#04.q] = 0
[run#1] [rewriting_time#05.q] = 0
[run#1] [rewriting_time#06.q] = 0
[run#1] [rewriting_time#07.q] = 0
[run#1] [rewriting_time#08.q] = 0
[run#1] [mix_time#1] = 25214
[run#0] [num_results#07.q] = 0
[run#0] [num_results#08.q] = 0
[run#0] [num_results#11.q] = 0
[run#0] [num_results#01.q] = 0
[run#0] [num_results#02.q] = 0
[run#0] [num_results#03.q] = 0
[run#0] [num_results#04.q] = 0
[run#0] [num_results#05.q] = 0
[run#0] [num_results#06.q] = 0
[run#0] [unfolding_time#06.q] = 0
[run#0] [execution_time#08.q] = 2589
[run#0] [unfolding_time#07.q] = 0
[run#0] [unfolding_time#08.q] = 0
[run#0] [execution_time#07.q] = 2639
[run#0] [execution_time#06.q] = 2667
[run#0] [execution_time#01.q] = 2668
[run#0] [unfolding_time#01.q] = 0
[run#0] [unfolding_time#02.q] = 0
[run#0] [execution_time#05.q] = 3630
[run#0] [unfolding_time#03.q] = 0
[run#0] [execution_time#04.q] = 2606
[run#0] [execution_time#03.q] = 2769
[run#0] [unfolding_time#04.q] = 0
[run#0] [execution_time#02.q] = 2600
[run#0] [unfolding_time#05.q] = 0
[run#0] [rewriting_time#11.q] = 0
[run#0] [resultset_traversal_time#01.q] = 0
[run#0] [resultset_traversal_time#03.q] = 0
[run#0] [resultset_traversal_time#02.q] = 0
[run#0] [execution_time#11.q] = 2607
[run#0] [resultset_traversal_time#05.q] = 0
[run#0] [unfolding_time#11.q] = 0
[run#0] [resultset_traversal_time#04.q] = 0
[run#0] [resultset_traversal_time#07.q] = 0
[run#0] [resultset_traversal_time#06.q] = 0
[run#0] [resultset_traversal_time#08.q] = 0
[run#0] [rewriting_time#01.q] = 0
[run#0] [resultset_traversal_time#11.q] = 0
[run#0] [rewriting_time#02.q] = 0
[run#0] [rewriting_time#03.q] = 0
[run#0] [rewriting_time#04.q] = 0
[run#0] [rewriting_time#05.q] = 0
[run#0] [rewriting_time#06.q] = 0
[run#0] [rewriting_time#07.q] = 0
[run#0] [rewriting_time#08.q] = 0
[run#0] [mix_time#0] = 24775
[run#2] [num_results#07.q] = 0
[run#2] [num_results#08.q] = 0
[run#2] [num_results#11.q] = 0
[run#2] [num_results#01.q] = 0
[run#2] [num_results#02.q] = 0
[run#2] [num_results#03.q] = 0
[run#2] [num_results#04.q] = 0
[run#2] [num_results#05.q] = 0
[run#2] [num_results#06.q] = 0
[run#2] [unfolding_time#06.q] = 0
[run#2] [execution_time#08.q] = 2578
[run#2] [unfolding_time#07.q] = 0
[run#2] [unfolding_time#08.q] = 0
[run#2] [execution_time#07.q] = 2580
[run#2] [execution_time#06.q] = 2595
[run#2] [execution_time#01.q] = 2614
[run#2] [unfolding_time#01.q] = 0
[run#2] [unfolding_time#02.q] = 0
[run#2] [execution_time#05.q] = 3614
[run#2] [unfolding_time#03.q] = 0
[run#2] [execution_time#04.q] = 2639
[run#2] [execution_time#03.q] = 2886
[run#2] [unfolding_time#04.q] = 0
[run#2] [execution_time#02.q] = 2616
[run#2] [unfolding_time#05.q] = 0
[run#2] [rewriting_time#11.q] = 0
[run#2] [resultset_traversal_time#01.q] = 0
[run#2] [resultset_traversal_time#03.q] = 0
[run#2] [resultset_traversal_time#02.q] = 0
[run#2] [execution_time#11.q] = 2586
[run#2] [resultset_traversal_time#05.q] = 0
[run#2] [unfolding_time#11.q] = 0
[run#2] [resultset_traversal_time#04.q] = 0
[run#2] [resultset_traversal_time#07.q] = 0
[run#2] [resultset_traversal_time#06.q] = 0
[run#2] [resultset_traversal_time#08.q] = 0
[run#2] [rewriting_time#01.q] = 0
[run#2] [resultset_traversal_time#11.q] = 0
[run#2] [rewriting_time#02.q] = 0
[run#2] [rewriting_time#03.q] = 0
[run#2] [rewriting_time#04.q] = 0
[run#2] [rewriting_time#05.q] = 0
[run#2] [rewriting_time#06.q] = 0
[run#2] [rewriting_time#07.q] = 0
[run#2] [rewriting_time#08.q] = 0
[run#2] [mix_time#2] = 24709
