[GLOBAL]
[main] [load-time] = 1
[thread#0]
[run#1] [num_results#11.q] = 0
[run#1] [num_results#01.q] = 0
[run#1] [num_results#02.q] = 0
[run#1] [num_results#04.q] = 0
[run#1] [num_results#05.q] = 0
[run#1] [num_results#06.q] = 0
[run#1] [unfolding_time#06.q] = 0
[run#1] [execution_time#08.q] = 1200000
[run#1] [execution_time#07.q] = 1200000
[run#1] [execution_time#06.q] = 1250039
[run#1] [execution_time#01.q] = 2226
[run#1] [unfolding_time#01.q] = 0
[run#1] [unfolding_time#02.q] = 0
[run#1] [execution_time#05.q] = 2269
[run#1] [execution_time#04.q] = 6502
[run#1] [execution_time#03.q] = 1200000
[run#1] [unfolding_time#04.q] = 0
[run#1] [execution_time#02.q] = 1668
[run#1] [unfolding_time#05.q] = 0
[run#1] [rewriting_time#11.q] = 0
[run#1] [resultset_traversal_time#01.q] = 0
[run#1] [resultset_traversal_time#02.q] = 0
[run#1] [execution_time#11.q] = 1513
[run#1] [resultset_traversal_time#05.q] = 0
[run#1] [unfolding_time#11.q] = 0
[run#1] [resultset_traversal_time#04.q] = 0
[run#1] [resultset_traversal_time#06.q] = 0
[run#1] [rewriting_time#01.q] = 0
[run#1] [resultset_traversal_time#11.q] = 0
[run#1] [rewriting_time#02.q] = 0
[run#1] [rewriting_time#04.q] = 0
[run#1] [rewriting_time#05.q] = 0
[run#1] [rewriting_time#06.q] = 0
[run#1] [mix_time#1] = 4864218
[run#0] [num_results#11.q] = 0
[run#0] [num_results#01.q] = 0
[run#0] [num_results#02.q] = 0
[run#0] [num_results#04.q] = 0
[run#0] [num_results#05.q] = 0
[run#0] [num_results#06.q] = 0
[run#0] [unfolding_time#06.q] = 0
[run#0] [execution_time#08.q] = 1200000
[run#0] [execution_time#07.q] = 1200000
[run#0] [execution_time#06.q] = 1250040
[run#0] [execution_time#01.q] = 2019
[run#0] [unfolding_time#01.q] = 0
[run#0] [unfolding_time#02.q] = 0
[run#0] [execution_time#05.q] = 2321
[run#0] [execution_time#04.q] = 6510
[run#0] [execution_time#03.q] = 1200000
[run#0] [unfolding_time#04.q] = 0
[run#0] [execution_time#02.q] = 1622
[run#0] [unfolding_time#05.q] = 0
[run#0] [rewriting_time#11.q] = 0
[run#0] [resultset_traversal_time#01.q] = 0
[run#0] [resultset_traversal_time#02.q] = 0
[run#0] [execution_time#11.q] = 1529
[run#0] [resultset_traversal_time#05.q] = 0
[run#0] [unfolding_time#11.q] = 0
[run#0] [resultset_traversal_time#04.q] = 0
[run#0] [resultset_traversal_time#06.q] = 0
[run#0] [rewriting_time#01.q] = 0
[run#0] [resultset_traversal_time#11.q] = 0
[run#0] [rewriting_time#02.q] = 0
[run#0] [rewriting_time#04.q] = 0
[run#0] [rewriting_time#05.q] = 0
[run#0] [rewriting_time#06.q] = 0
[run#0] [mix_time#0] = 4864041
[run#2] [num_results#11.q] = 0
[run#2] [num_results#01.q] = 0
[run#2] [num_results#02.q] = 0
[run#2] [num_results#04.q] = 0
[run#2] [num_results#05.q] = 0
[run#2] [num_results#06.q] = 0
[run#2] [unfolding_time#06.q] = 0
[run#2] [execution_time#08.q] = 1200000
[run#2] [execution_time#07.q] = 1200000
[run#2] [execution_time#06.q] = 1250040
[run#2] [execution_time#01.q] = 4145
[run#2] [unfolding_time#01.q] = 0
[run#2] [unfolding_time#02.q] = 0
[run#2] [execution_time#05.q] = 2382
[run#2] [execution_time#04.q] = 6397
[run#2] [execution_time#03.q] = 1200000
[run#2] [unfolding_time#04.q] = 0
[run#2] [execution_time#02.q] = 1604
[run#2] [unfolding_time#05.q] = 0
[run#2] [rewriting_time#11.q] = 0
[run#2] [resultset_traversal_time#01.q] = 0
[run#2] [resultset_traversal_time#02.q] = 0
[run#2] [execution_time#11.q] = 1513
[run#2] [resultset_traversal_time#05.q] = 0
[run#2] [unfolding_time#11.q] = 0
[run#2] [resultset_traversal_time#04.q] = 0
[run#2] [resultset_traversal_time#06.q] = 0
[run#2] [rewriting_time#01.q] = 0
[run#2] [resultset_traversal_time#11.q] = 0
[run#2] [rewriting_time#02.q] = 0
[run#2] [rewriting_time#04.q] = 0
[run#2] [rewriting_time#05.q] = 0
[run#2] [rewriting_time#06.q] = 0
[run#2] [mix_time#2] = 4866083
