[GLOBAL]
[main] [load-time] = 1
[thread#0]
[run#1] [num_results#11.q] = 0
[run#1] [num_results#01.q] = 0
[run#1] [num_results#02.q] = 0
[run#1] [num_results#04.q] = 0
[run#1] [num_results#05.q] = 0
[run#1] [num_results#06.q] = 0
[run#1] [unfolding_time#06.q] = 0
[run#1] [execution_time#08.q] = 1200000
[run#1] [execution_time#07.q] = 1200000
[run#1] [execution_time#06.q] = 235497
[run#1] [execution_time#01.q] = 1946
[run#1] [unfolding_time#01.q] = 0
[run#1] [unfolding_time#02.q] = 0
[run#1] [execution_time#05.q] = 5042
[run#1] [execution_time#04.q] = 2158
[run#1] [execution_time#03.q] = 1200000
[run#1] [unfolding_time#04.q] = 0
[run#1] [execution_time#02.q] = 1857
[run#1] [unfolding_time#05.q] = 0
[run#1] [rewriting_time#11.q] = 0
[run#1] [resultset_traversal_time#01.q] = 0
[run#1] [resultset_traversal_time#02.q] = 0
[run#1] [execution_time#11.q] = 1592
[run#1] [resultset_traversal_time#05.q] = 0
[run#1] [unfolding_time#11.q] = 0
[run#1] [resultset_traversal_time#04.q] = 0
[run#1] [resultset_traversal_time#06.q] = 0
[run#1] [rewriting_time#01.q] = 0
[run#1] [resultset_traversal_time#11.q] = 0
[run#1] [rewriting_time#02.q] = 0
[run#1] [rewriting_time#04.q] = 0
[run#1] [rewriting_time#05.q] = 0
[run#1] [rewriting_time#06.q] = 0
[run#1] [mix_time#1] = 3848092
[run#0] [num_results#11.q] = 0
[run#0] [num_results#01.q] = 0
[run#0] [num_results#02.q] = 0
[run#0] [num_results#04.q] = 0
[run#0] [num_results#05.q] = 0
[run#0] [num_results#06.q] = 0
[run#0] [unfolding_time#06.q] = 0
[run#0] [execution_time#08.q] = 1200000
[run#0] [execution_time#07.q] = 1200000
[run#0] [execution_time#06.q] = 232666
[run#0] [execution_time#01.q] = 2235
[run#0] [unfolding_time#01.q] = 0
[run#0] [unfolding_time#02.q] = 0
[run#0] [execution_time#05.q] = 4984
[run#0] [execution_time#04.q] = 2132
[run#0] [execution_time#03.q] = 1200000
[run#0] [unfolding_time#04.q] = 0
[run#0] [execution_time#02.q] = 1834
[run#0] [unfolding_time#05.q] = 0
[run#0] [rewriting_time#11.q] = 0
[run#0] [resultset_traversal_time#01.q] = 0
[run#0] [resultset_traversal_time#02.q] = 0
[run#0] [execution_time#11.q] = 1535
[run#0] [resultset_traversal_time#05.q] = 0
[run#0] [unfolding_time#11.q] = 0
[run#0] [resultset_traversal_time#04.q] = 0
[run#0] [resultset_traversal_time#06.q] = 0
[run#0] [rewriting_time#01.q] = 0
[run#0] [resultset_traversal_time#11.q] = 0
[run#0] [rewriting_time#02.q] = 0
[run#0] [rewriting_time#04.q] = 0
[run#0] [rewriting_time#05.q] = 0
[run#0] [rewriting_time#06.q] = 0
[run#0] [mix_time#0] = 3845388
[run#2] [num_results#11.q] = 0
[run#2] [num_results#01.q] = 0
[run#2] [num_results#02.q] = 0
[run#2] [num_results#04.q] = 0
[run#2] [num_results#05.q] = 0
[run#2] [num_results#06.q] = 0
[run#2] [unfolding_time#06.q] = 0
[run#2] [execution_time#08.q] = 1200000
[run#2] [execution_time#07.q] = 1200000
[run#2] [execution_time#06.q] = 237667
[run#2] [execution_time#01.q] = 2113
[run#2] [unfolding_time#01.q] = 0
[run#2] [unfolding_time#02.q] = 0
[run#2] [execution_time#05.q] = 5043
[run#2] [execution_time#04.q] = 2200
[run#2] [execution_time#03.q] = 1200000
[run#2] [unfolding_time#04.q] = 0
[run#2] [execution_time#02.q] = 1917
[run#2] [unfolding_time#05.q] = 0
[run#2] [rewriting_time#11.q] = 0
[run#2] [resultset_traversal_time#01.q] = 0
[run#2] [resultset_traversal_time#02.q] = 0
[run#2] [execution_time#11.q] = 1668
[run#2] [resultset_traversal_time#05.q] = 0
[run#2] [unfolding_time#11.q] = 0
[run#2] [resultset_traversal_time#04.q] = 0
[run#2] [resultset_traversal_time#06.q] = 0
[run#2] [rewriting_time#01.q] = 0
[run#2] [resultset_traversal_time#11.q] = 0
[run#2] [rewriting_time#02.q] = 0
[run#2] [rewriting_time#04.q] = 0
[run#2] [rewriting_time#05.q] = 0
[run#2] [rewriting_time#06.q] = 0
[run#2] [mix_time#2] = 3850608
